Chrom	Strt	End	Naine	Novaria	Naine/Naine	Novaria/Naine



NW_008992016.1	1	3452	0	0	.	.



































NW_008992017.1	1	3452	0	0	.	.



































NW_008992018.1	1	3451	0	0	.	.



































NW_008992019.1	1	3451	0	0	.	.



































NW_008992020.1	1	3450	0	0	.	.



































NW_008992021.1	1	3450	0	0	.	.



































NW_008992022.1	1	3448	0	0	.	.



































NW_008992023.1	1	3447	0	0	.	.



































NW_008992024.1	1	3446	0	0	.	.



































NW_008992025.1	1	3446	1	0	3.0	0.0



































NW_008992026.1	1	3445	0	0	.	.



































NW_008992027.1	1	3445	0	0	.	.



































NW_008992028.1	1	3444	1	0	3.0	0.0



































NW_008992029.1	1	3444	0	0	.	.



































NW_008992030.1	1	3442	0	0	.	.



































NW_008992031.1	1	3442	1	0	3.0	0.0



































NW_008992032.1	1	3441	0	0	.	.



































NW_008992033.1	1	3441	1	0	3.0	0.0



































NW_008992034.1	1	3437	0	0	.	.



































NW_008992035.1	1	3436	0	0	.	.



































NW_008992036.1	1	3434	0	0	.	.



































NW_008992037.1	1	3432	0	0	.	.



































NW_008992038.1	1	3432	0	0	.	.



































NW_008992039.1	1	3432	0	0	.	.



































NW_008992040.1	1	3431	0	0	.	.



































NW_008992041.1	1	3429	2	2	3.0	3.022



































NW_008992042.1	1	3429	1	0	3.0	0.0



































NW_008992043.1	1	3428	0	0	.	.



































NW_008992044.1	1	3428	0	0	.	.



































NW_008992045.1	1	3427	1	1	3.0	3.022



































NW_008992046.1	1	3426	0	0	.	.



































NW_008992047.1	1	3424	8	8	3.0	3.022



































NW_008992048.1	1	3423	0	0	.	.



































NW_008992049.1	1	3423	0	0	.	.



































NW_008992050.1	1	3420	2	0	3.0	0.0



































NW_008992051.1	1	3416	0	0	.	.



































NW_008992052.1	1	3413	0	0	.	.



































NW_008992053.1	1	3413	0	0	.	.



































NW_008992054.1	1	3413	0	0	.	.



































NW_008992055.1	1	3412	0	0	.	.



































NW_008992056.1	1	3411	0	0	.	.



































NW_008992057.1	1	3411	0	0	.	.



































NW_008992058.1	1	3409	0	0	.	.



































NW_008992059.1	1	3409	0	0	.	.



































NW_008992060.1	1	3405	0	0	.	.



































NW_008992061.1	1	3404	0	0	.	.



































NW_008992062.1	1	3403	1	7	3.0	21.151



































NW_008992063.1	1	3403	0	0	.	.



































NW_008992064.1	1	3403	5	7	3.0	4.23



































NW_008992065.1	1	3403	0	0	.	.



































NW_008992066.1	1	3402	0	0	.	.



































NW_008992067.1	1	3402	0	0	.	.



































NW_008992068.1	1	3395	0	0	.	.



































NW_008992069.1	1	3395	0	0	.	.



































NW_008992070.1	1	3394	0	0	.	.



































NW_008992071.1	1	3393	0	0	.	.



































NW_008992072.1	1	3392	0	0	.	.



































NW_008992073.1	1	3392	0	0	.	.



































NW_008992074.1	1	3391	0	0	.	.



































NW_008992075.1	1	3391	0	0	.	.



































NW_008992076.1	1	3391	0	0	.	.



































NW_008992077.1	1	3390	0	0	.	.



































NW_008992078.1	1	3389	0	0	.	.



































NW_008992079.1	1	2174	0	0	.	.



































NW_008992080.1	1	2174	0	0	.	.



































NW_008992081.1	1	2174	0	0	.	.



































NW_008992082.1	1	2174	0	0	.	.



































NW_008992083.1	1	2174	0	0	.	.



































NW_008992084.1	1	2173	0	0	.	.



































NW_008992085.1	1	2173	0	0	.	.



































NW_008992086.1	1	2173	0	0	.	.



































NW_008992087.1	1	2173	0	0	.	.



































NW_008992088.1	1	2172	0	0	.	.



































NW_008992089.1	1	2172	0	0	.	.



































NW_008992090.1	1	2172	2	0	3.0	0.0



































NW_008992091.1	1	2172	0	0	.	.



































NW_008992092.1	1	2172	0	0	.	.



































NW_008992093.1	1	2171	0	0	.	.



































NW_008992094.1	1	2171	0	0	.	.



































NW_008992095.1	1	2171	0	0	.	.



































NW_008992096.1	1	2171	0	0	.	.



































NW_008992097.1	1	2171	0	0	.	.



































NW_008992098.1	1	2171	0	0	.	.



































NW_008992099.1	1	2170	0	0	.	.



































NW_008992100.1	1	2170	0	0	.	.



































NW_008992101.1	1	2170	1	0	3.0	0.0



































NW_008992102.1	1	2170	0	3	.	.



































NW_008992103.1	1	2169	0	0	.	.



































NW_008992104.1	1	2168	0	0	.	.



































NW_008992105.1	1	2168	0	0	.	.



































NW_008992106.1	1	2167	0	0	.	.



































NW_008992107.1	1	2167	0	0	.	.



































NW_008992108.1	1	2167	1	1	3.0	3.022



































NW_008992109.1	1	2167	0	0	.	.



































NW_008992110.1	1	2166	0	0	.	.



































NW_008992111.1	1	2166	0	0	.	.



































NW_008992112.1	1	2166	0	0	.	.



































NW_008992113.1	1	2166	0	0	.	.



































NW_008992114.1	1	2166	1	5	3.0	15.108



































NW_008992115.1	1	2166	0	0	.	.



































NW_008992116.1	1	2166	0	0	.	.



































NW_008992117.1	1	2166	0	0	.	.



































NW_008992118.1	1	2165	0	0	.	.



































NW_008992119.1	1	2164	0	0	.	.



































NW_008992120.1	1	2164	5	8	3.0	4.834



































NW_008992121.1	1	2164	4	3	3.0	2.266



































NW_008992122.1	1	2164	0	0	.	.



































NW_008992123.1	1	2164	0	0	.	.



































NW_008992124.1	1	2164	0	0	.	.



































NW_008992125.1	1	2164	0	1	.	.



































NW_008992126.1	1	2163	0	0	.	.



































NW_008992127.1	1	2163	0	0	.	.



































NW_008992128.1	1	2162	0	0	.	.



































NW_008992129.1	1	2162	0	0	.	.



































NW_008992130.1	1	2162	0	0	.	.



































NW_008992131.1	1	2161	0	0	.	.



































NW_008992132.1	1	2161	0	0	.	.



































NW_008992133.1	1	2161	4	0	3.0	0.0



































NW_008992134.1	1	2161	0	0	.	.



































NW_008992135.1	1	2161	0	0	.	.



































NW_008992136.1	1	2161	0	0	.	.



































NW_008992137.1	1	2160	0	0	.	.



































NW_008992138.1	1	2160	0	0	.	.



































NW_008992139.1	1	2160	0	0	.	.



































NW_008992140.1	1	2160	0	0	.	.



































NW_008992141.1	1	2159	0	0	.	.



































NW_008992142.1	1	2159	0	0	.	.



































NW_008992143.1	1	2159	2	0	3.0	0.0



































NW_008992144.1	1	2159	0	0	.	.



































NW_008992145.1	1	2158	0	0	.	.



































NW_008992146.1	1	2158	0	0	.	.



































NW_008992147.1	1	2158	0	0	.	.



































NW_008992148.1	1	2158	0	0	.	.



































NW_008992149.1	1	2158	0	0	.	.



































NW_008992150.1	1	2157	0	0	.	.



































NW_008992151.1	1	2157	0	0	.	.



































NW_008992152.1	1	2156	0	0	.	.



































NW_008992153.1	1	2156	3	2	3.0	2.014



































NW_008992154.1	1	2156	0	0	.	.



































NW_008992155.1	1	2156	0	0	.	.



































NW_008992156.1	1	2156	0	0	.	.



































NW_008992157.1	1	2155	0	0	.	.



































NW_008992158.1	1	2155	3	0	3.0	0.0



































NW_008992159.1	1	2155	0	0	.	.



































NW_008992160.1	1	2155	0	0	.	.



































NW_008992161.1	1	2155	0	0	.	.



































NW_008992162.1	1	2155	0	0	.	.



































NW_008992163.1	1	2154	0	0	.	.



































NW_008992164.1	1	2154	0	0	.	.



































NW_008992165.1	1	2154	4	2	3.0	1.511



































NW_008992166.1	1	2153	0	0	.	.



































NW_008992167.1	1	2153	0	0	.	.



































NW_008992168.1	1	2153	0	0	.	.



































NW_008992169.1	1	2153	0	0	.	.



































NW_008992170.1	1	2153	0	0	.	.



































NW_008992171.1	1	2153	0	0	.	.



































NW_008992172.1	1	2152	0	0	.	.



































NW_008992173.1	1	2152	0	0	.	.



































NW_008992174.1	1	2152	0	0	.	.



































NW_008992175.1	1	2152	1	1	3.0	3.022



































NW_008992176.1	1	2151	0	0	.	.



































NW_008992177.1	1	2151	0	0	.	.



































NW_008992178.1	1	2151	0	0	.	.



































NW_008992179.1	1	2151	0	0	.	.



































NW_008992180.1	1	2151	0	0	.	.



































NW_008992181.1	1	2151	0	0	.	.



































NW_008992182.1	1	2151	0	0	.	.



































NW_008992183.1	1	2150	0	0	.	.



































NW_008992184.1	1	2150	0	0	.	.



































NW_008992185.1	1	2150	0	0	.	.



































NW_008992186.1	1	2150	0	0	.	.



































NW_008992187.1	1	2149	0	0	.	.



































NW_008992188.1	1	2149	0	0	.	.



































NW_008992189.1	1	2149	0	0	.	.



































NW_008992190.1	1	2149	0	0	.	.



































NW_008992191.1	1	2149	0	0	.	.



































NW_008992192.1	1	2149	0	0	.	.



































NW_008992193.1	1	2148	0	0	.	.



































NW_008992194.1	1	2148	0	0	.	.



































NW_008992195.1	1	2148	0	0	.	.



































NW_008992196.1	1	2148	0	0	.	.



































NW_008992197.1	1	2148	0	0	.	.



































NW_008992198.1	1	2148	0	0	.	.



































NW_008992199.1	1	2148	0	1	.	.



































NW_008992200.1	1	2147	0	0	.	.



































NW_008992201.1	1	2147	0	0	.	.



































NW_008992202.1	1	2147	0	0	.	.



































NW_008992203.1	1	2147	3	1	3.0	1.007



































NW_008992204.1	1	2147	0	0	.	.



































NW_008992205.1	1	2147	0	0	.	.



































NW_008992206.1	1	2147	0	0	.	.



































NW_008992207.1	1	2146	0	0	.	.



































NW_008992208.1	1	2146	0	0	.	.



































NW_008992209.1	1	2146	0	0	.	.



































NW_008992210.1	1	2146	0	0	.	.



































NW_008992211.1	1	2146	0	0	.	.



































NW_008992212.1	1	2146	0	0	.	.



































NW_008992213.1	1	2146	0	0	.	.



































NW_008992214.1	1	2145	0	0	.	.



































NW_008992215.1	1	2145	1	1	3.0	3.022



































NW_008992216.1	1	2145	0	0	.	.



































NW_008992217.1	1	2145	0	0	.	.



































NW_008992218.1	1	2145	0	0	.	.



































NW_008992219.1	1	2145	0	0	.	.



































NW_008992220.1	1	2145	0	0	.	.



































NW_008992221.1	1	2145	0	0	.	.



































NW_008992222.1	1	2144	4	3	3.0	2.266



































NW_008992223.1	1	2144	0	0	.	.



































NW_008992224.1	1	2144	0	0	.	.



































NW_008992225.1	1	2143	0	0	.	.



































NW_008992226.1	1	2143	0	0	.	.



































NW_008992227.1	1	2143	0	0	.	.



































NW_008992228.1	1	2143	0	0	.	.



































NW_008992229.1	1	2143	0	0	.	.



































NW_008992230.1	1	2143	0	0	.	.



































NW_008992231.1	1	2143	0	0	.	.



































NW_008992232.1	1	2143	0	0	.	.



































NW_008992233.1	1	2142	0	0	.	.



































NW_008992234.1	1	2142	0	0	.	.



































NW_008992235.1	1	2141	0	0	.	.



































NW_008992236.1	1	2141	0	0	.	.



































NW_008992237.1	1	2141	0	0	.	.



































NW_008992238.1	1	2141	0	0	.	.



































NW_008992239.1	1	2141	0	0	.	.



































NW_008992240.1	1	2140	0	0	.	.



































NW_008992241.1	1	2140	0	0	.	.



































NW_008992242.1	1	2140	0	0	.	.



































NW_008992243.1	1	2140	0	0	.	.



































NW_008992244.1	1	2140	2	1	3.0	1.511



































NW_008992245.1	1	2139	0	0	.	.



































NW_008992246.1	1	2139	0	0	.	.



































NW_008992247.1	1	2138	0	2	.	.



































NW_008992248.1	1	2138	0	0	.	.



































NW_008992249.1	1	2138	0	0	.	.



































NW_008992250.1	1	2138	0	0	.	.



































NW_008992251.1	1	2138	0	0	.	.



































NW_008992252.1	1	2137	0	0	.	.



































NW_008992253.1	1	2137	0	0	.	.



































NW_008992254.1	1	2137	0	0	.	.



































NW_008992255.1	1	2136	0	0	.	.



































NW_008992256.1	1	2136	0	0	.	.



































NW_008992257.1	1	2136	1	1	3.0	3.022



































NW_008992258.1	1	2136	0	0	.	.
































